
16:16:46	 45    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 46    0   0 23329    10    0    0    6    0    1    0   691   20  80   0   0
16:16:46	 47    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 48    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 49    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 50    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 51    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 52    0   0    4    13    0   10    0    0    0    0     0    0   0   0 100
16:16:46	 53    0   0    5    15    0   14    0    0    0    0     0    0   0   0 100
16:16:46	 54    0   0    3    10    0    6    0    0    0    0     0    0   0   0 100
16:16:46	 55   16   1  260   133   18  222    0    5   95   16   121    0   1   0  98
16:16:46	 56    0   0  106   171   52  167    0    6    0    0   121    1   0   0  99
16:16:46	 57   13   0   62     2    0    1    0    0    0    0     3    0   0   0 100
16:16:46	 58    0   0    4    18    5   24    0    1    0    0     8    0   0   0 100
16:16:46	 59    0   0    2    11    6    7    0    0    0    0     2    0   0   0 100
16:16:46	 60    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:46	 61    0   0    3    11    0   20    0    1    0    0     7    0   0   0 100
16:16:46	 62    0   0    6    17    0   18    0    0    0    0     1    0   0   0 100
16:16:46	 63    4   0   10    32    0   34    0    2    0    0   300    1   2   0  97

16:16:49	CPU minf mjf xcal  intr ithr  csw icsw migr smtx  srw syscl  usr sys  wt idl
16:16:49	  0    0   0   25   204    0   10    0    1    1    0     0    0   4   0  96
16:16:49	  1   96   0  278   133   24  170    0    6    5    0   271    1   1   0  98
16:16:49	  2    0   0    0     4    1    2    0    0    0    0     0    0   0   0 100
16:16:49	  3    0   0    1     6    0   11    0    0    0    0     4    0   0   0 100
16:16:49	  4    0   0    3    13    0   38    0    1   43    0   115    0   0   0 100
16:16:49	  5    0   0    2     9    0   17    0    0    0    0     6    0   0   0 100
16:16:49	  6    0   0    2     4    0    5    0    0    0    0     0    0   0   0 100
16:16:49	  7    0   0    2    11    1   19    0    0    0    0    22    0   0   0 100
16:16:49	  8    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	  9    0   0   10    46    8   42    0    1    0    0    26    0   0   0 100
16:16:49	 10   36   0 7140    81   23   82    2    4    6    0   313    7  25   0  68
16:16:49	 11    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 12    0   0    2    10    1   19    0    1    0    2    15    0   0   0 100
16:16:49	 13    0   0    6    22    0   19    0    1    0    0     2    0   0   0 100
16:16:49	 14    0   0    0     1    0    1    0    0    0    0     0    0   0   0 100
16:16:49	 15    0   0    1    29   13   26    0    0    0    0    25    0   0   0 100
16:16:49	 16    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 17    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 18    0   0    1     4    0    3    0    1    0    0     0    0   0   0 100
16:16:49	 19   41   0  468   137   34  138    0    6    5    0   201    1   2   0  97
16:16:49	 20    0   0    4    13    0   20    0    1    0    0     6    0   0   0 100
16:16:49	 21    0   0    0     2    0   16    0    0    6    0    86    0   0   0 100
16:16:49	 22    0   0    0     5    1    3    0    0    0    0     1    0   0   0 100
16:16:49	 23    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:49	 24    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 25   18   0    7     8    0    0    7    0    0    0   285   64   1   0  35
16:16:49	 26    0   0    0    10    0    4    0    0    0    0     1    0   0   0 100
16:16:49	 27    0   0    1     6    0    7    0    1    0    0     1    0   0   0 100
16:16:49	 28    1   0   67    16    2   22    0    4    1    1    20    0   0   0 100
16:16:49	 29    0   0    0     7    4    2    0    0    0    0     0    0   0   0 100
16:16:49	 30    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 31    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 32   61   0   71    18    0   32    0    1    4    0   175    0   1   0  99
16:16:49	 33    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 34    0   0  198   224  210   25    0    0    0    0    25    0   0   0 100
16:16:49	 35    0   0    1     4    0    7    0    0    0    0     2    0   0   0 100
16:16:49	 36    0   0    0     3    0    1    0    0    0    0     0    0   0   0 100
16:16:49	 37   68   0  200   129   37  129    0    6    9    0   143    0   1   0  99
16:16:49	 38    0   0  507    29    4   20    0    0    0    0     0    0   0   0 100
16:16:49	 39    0   0    1     3    0    1    0    0    0    0     0    0   0   0 100
16:16:49	 40    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 41    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 42    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 43   59   0  193     7    0    8    2    0    5    0   810   26   3   0  71
16:16:49	 44   39   0  186     2    0    2    0    0    1    0    58    0   1   0  99
16:16:49	 45    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 46    0   0 15231     7    0    1    4    0    2    0   452   14  54   0  32
16:16:49	 47  105   0  247     2    0    2    0    1    3    0  1118    0   1   0  99
16:16:49	 48    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 49    0   0    1     5    0    3    0    0    0    0     0    0   0   0 100
16:16:49	 50    0   0 1587     3    0    5    0    0    1    0    35    0   0   0 100
16:16:49	 51    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 52    8   0    6    17    0    8    2    0    1    0   137   30   0   0  69
16:16:49	 53    0   0    7    24    0   14    0    0    0    0     0    0   0   0 100
16:16:49	 54    0   0    3    10    0    7    0    0    0    0     0    0   0   0 100
16:16:49	 55    3   0   52   125    4  271    0    1   12   29   274    0   1   0  99
16:16:49	 56    0   0  219   124    4  221    0    6    1   16   131    0   4   0  95
16:16:49	 57   24   0  124     3    0    3    1    0   18    0   881    0   6   0  93
16:16:49	 58    0   0    0     6    5    0    0    0    0    0     0    0   0   0 100
16:16:49	 59    0   0    0     6    5    0    0    0    0    0     0    0   0   0 100
16:16:49	 60    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 61    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:49	 62   36   0  124     2    0    3    0    1    3    0    29    0   1   0  99
16:16:49	 63    0   0    2     8    1    8    0    2    0    0    95    0   0   0 100

16:16:51	CPU minf mjf xcal  intr ithr  csw icsw migr smtx  srw syscl  usr sys  wt idl
16:16:51	  0    0   0   20   200    0    0    0    0    0    0     0    0   0   0 100
16:16:51	  1   17   0  196    58    8   55    3    5    5    0   308   33   1   0  66
16:16:51	  2    0   0    0     4    0    0    0    0    0    0     0    0   0   0 100
16:16:51	  3    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	  4    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:51	  5   36   0  123     2    0    3    0    0    2    0    29    0   0   0  99
16:16:51	  6    0   0    1     5    1    3    0    1    0    0     0    0   0   0 100
16:16:51	  7    0   0  127     8    1   13    0    0    0    0   274    2   0   0  97
16:16:51	  8    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	  9    0   0    3     8    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 10    0   0 22782    13    1    0    5    0   10    0   672   20  80   0   0
16:16:51	 11    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 12    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 13    0   0    0     3    0    2    0    1    0    0     0    0   0   0 100
16:16:51	 14    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 15    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 16    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 17    0   0    0     2    0    2    0    0    0    0     0    0   0   0 100
16:16:51	 18    0   0    3     5    0    8    0    1    0    0     0    0   0   0 100
16:16:51	 19    0   0  148    76    1   87    0    5    0    0   270    1   0   0  98
16:16:51	 20    0   0   13    73   19   66    0    1    0    0    41    0   0   0  99
16:16:51	 21    0   0    0     2    0   16    0    0    0    0    86    0   0   0 100
16:16:51	 22    0   0    1     8    1   12    0    0    0    0     4    0   0   0 100
16:16:51	 23    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:51	 24    0   0    0     1    0    1    0    0    0    0     0    0   0   0 100
16:16:51	 25    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 26    0   0    1    20    8   22    0    1    0    0    10    0   0   0 100
16:16:51	 27    0   0   12    37    0   45    0    1    0    0    11    0   0   0 100
16:16:51	 28    0   0   18   131   38  133    0    5    0    0    90    0   0   0  99
16:16:51	 29    0   0   11    39    4   25    0    0    1    0     0    0   0   0 100
16:16:51	 30    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 31    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 32    0   0    2     7    0   11    0    0    0    0     3    0   0   0 100
16:16:51	 33    0   0    0     3    0    4    0    0    0    0     1    0   0   0 100
16:16:51	 34    0   0  168   184  166   14    0    0    0    0     4    0   1   0  99
16:16:51	 35    0   0  138    36    0   57    0    1    0    5    25    0   0   0 100
16:16:51	 36    0   0    6    20    0   23    0    1    0    0     3    0   0   0 100
16:16:51	 37    0   0  146   204   55  232    0    6    0    3   249    1   1   0  98
16:16:51	 38    0   0  442    22    4   12    0    0    0    0     0    0   0   0 100
16:16:51	 39    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:51	 40    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 41    0   0    1     6    0   11    0    1    0    0     4    0   0   0 100
16:16:51	 42    0   0   18    37    0   90    0    2    0   11    50    0   0   0 100
16:16:51	 43    0   0   66     8    0   15    0    1    0    0     6    0   0   0 100
16:16:51	 44    0   0    1     6    0   11    0    0    0    0     4    0   0   0 100
16:16:51	 45   35   0  135    27    0   70    0    2    1    8    60    0   0   0  99
16:16:51	 46   37   0  131    48   17   57    0    6    3    0   115    0   0   0 100
16:16:51	 47    0   0    0     1    0    1    0    0    0    0     0    0   0   0 100
16:16:51	 48    0   0    1     5    0    8    0    0    0    0     2    0   0   0 100
16:16:51	 49    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 50    0   0    2     8    1   12    0    1    0    0    29    0   0   0 100
16:16:51	 51    0   0    0     2    0    3    0    1    1    0   120    0   0   0 100
16:16:51	 52   18   0    7     8    0    0    7    0    2    0   290   65   1   0  34
16:16:51	 53    0   0    2    12    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 54    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 55   36   0  136    49    9   61    0    5    5    0    54    0   0   0 100
16:16:51	 56    0   0  127    88    5  154    0    4    0   12    95    0   1   0  99
16:16:51	 57    2   0  124     3    0    1    1    0   19    0   570    0   4   0  96
16:16:51	 58    0   0    2     7    6    0    0    0    0    0     0    0   0   0 100
16:16:51	 59    0   0    0     7    6    0    0    0    0    0     0    0   0   0 100
16:16:51	 60    0   0    0     1    0    1    0    0    0    0     0    0   0   0 100
16:16:51	 61    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:51	 62    0   0    2     5    0    2    0    0    1    0     0    0   3   0  97
16:16:51	 63   37   0  133    27    0   20    0    1    2    0    67    0   0   0  99

16:16:53	CPU minf mjf xcal  intr ithr  csw icsw migr smtx  srw syscl  usr sys  wt idl
16:16:53	  0    0   0   20   201    0    0    0    0    0    0     0    0   1   0  99
16:16:53	  1   22   0   14    20    2   12    9    0    3    0   370   89   1   0  10
16:16:53	  2   36   0  123    11    0    1    0    0    1    0    29    0   0   0 100
16:16:53	  3    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	  4    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	  5    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:53	  6    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:53	  7    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	  8    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	  9    0   0    0     3    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 10    0   0 22742    10    0    0    7    0    4    0   675   20  80   0   0
16:16:53	 11    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 12    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 13    0   0    0     3    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 14    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 15    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 16    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 17    0   0    2     4    0    5    0    0    0    0     0    0   0   0 100
16:16:53	 18    0   0    3    13    0    8    0    0    0    0     0    0   0   0 100
16:16:53	 19    0   0  326    58    3   72    0    6    0    0   298    1   1   0  98
16:16:53	 20   36   0  129    51   19   46    0    1    1    0    66    0   0   0 100
16:16:53	 21    0   0    0     3    0   16    0    0    0    0    85    0   0   0  99
16:16:53	 22    0   0    3    14    1   22    0    1    0    0     8    0   0   0 100
16:16:53	 23    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 24    0   0    7    23    0   16    0    0    0    0    12    0   0   0 100
16:16:53	 25    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 26    0   0    4    50   20   48    0    0    0    0    20    0   0   0 100
16:16:53	 27    0   0   13    37    0   37    0    2    0    0     7    0   0   0 100
16:16:53	 28   35   0  149   114   17  123    0    5    0    0    88    0   1   0  99
16:16:53	 29    0   0    4    18    4    8    0    0    0    0     0    0   0   0 100
16:16:53	 30    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 31    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 32    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:53	 33    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 34    0   0  171   190  167   24    0    1    0    0     4    0   0   0 100
16:16:53	 35   37   0  129    16    0   11    0    0    3    0    31    0   0   0 100
16:16:53	 36    0   0    8    28    0   19    0    0    0    0     0    0   0   0 100
16:16:53	 37    0   0  155   160   45  182    0    4    1    0   220    1   1   0  98
16:16:53	 38    0   0    0     3    1    1    0    0    0    0     0    0   0   0 100
16:16:53	 39    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 40    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 41    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 42    0   0   60   127    0  329    0    0    1   40   184    1   1   0  98
16:16:53	 43    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 44    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 45    0   0  125     3    0    1    0    0    0    0     0    0   0   0 100
16:16:53	 46    0   0    1    15    4   13    0    2    0    0     7    0   0   0 100
16:16:53	 47    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:53	 48    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 49    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 50    0   0    2     9    0   15    0    1    0    0     5    0   0   0 100
16:16:53	 51    0   0    0     3    0    2    0    0    5    0   120    0   0   0 100
16:16:53	 52    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 53    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 54    0   0    0     4    1    2    0    0    0    0     7    0   0   0 100
16:16:53	 55    0   0   25   137   31  159    0    5    0    0    86    1   0   0  99
16:16:53	 56   36   0  134    67   16   66    0    4    3    0    63    0   0   0  99
16:16:53	 57    0   0    1     4    0    3    0    0    1    0   566    0   4   0  96
16:16:53	 58    0   0    0     7    5    0    0    0    0    0     0    0   0   0 100
16:16:53	 59    0   0    0     7    5    0    0    0    0    0     0    0   0   0 100
16:16:53	 60    0   0    0     3    0    1    0    0    0    0     0    0   0   0 100
16:16:53	 61    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:53	 62    0   0    5    19    0   14    0    1    0    0     0    0   4   0  96
16:16:53	 63    0   0    9    44    9   38    0    1    0    0    60    0   0   0 100

16:16:55	CPU minf mjf xcal  intr ithr  csw icsw migr smtx  srw syscl  usr sys  wt idl
16:16:55	  0    0   0   31   214    3   21    0    1    0    0     8    0   1   0  98
16:16:55	  1   40   0  109    52    1   86    3    8    9    5  2600   31   1   0  68
16:16:55	  2    0   0   90    98    0  189    0    1   27    0  1400    2   2   0  96
16:16:55	  3    0   0    0     3    0    2    0    0    0    0     1    0   0   0 100
16:16:55	  4    0   0    2     9    0   16    0    1    0    1     7    0   0   0 100
16:16:55	  5    0   0    7    31    6   36    0    1    0    0    19    0   0   0 100
16:16:55	  6    8   0   49    10    0   13    0    1    1    0    15    0   0   0 100
16:16:55	  7    0   0    1     5    0    6    0    0    0    0    27    0   0   0 100
16:16:55	  8    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	  9    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 10    0   0 15477    90    2  154    5    1    6    0  1040   15  57   0  29
16:16:55	 11   25   0  110    24    0   44    0    1    5    0   354    1   1   0  99
16:16:55	 12    0   0    1     5    0    3    0    1    0    0     0    0   0   0 100
16:16:55	 13    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 14    0   0   47     3    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 15    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 16    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 17    0   0    1     4    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 18    0   0    1    38    0   68    0    0    0    0     0    0   0   0 100
16:16:55	 19   32   0  385   156   34  212    0    6    4    4   332    1   1   0  98
16:16:55	 20   46   0  281    60    1  109    0    2    4    6   447    1   1   0  98
16:16:55	 21   26   0   89    16    0   26    0    1    3    0    36    0   0   0 100
16:16:55	 22    0   0    3    13    1    7    0    0    0    0     1    0   0   0 100
16:16:55	 23    0   0  173     5    0    4    0    0    0    0    13    0   0   0 100
16:16:55	 24   26   0  343   197    0  373    6    0   40    0  5437   83   5   0  11
16:16:55	 25    0   0    0     3    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 26    0   0    1     9    2    5    0    1    0    0     2    0   0   0 100
16:16:55	 27    0   0    2     5    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 28    0   0    8    27    5   13    0    1    0    0   128    1   0   0  99
16:16:55	 29    0   0    2    12    5    1    0    0    0    0     0    0   0   0 100
16:16:55	 30    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 31    0   0    0     2    0    1    0    0    0    0     0    0   0   0 100
16:16:55	 32    0   0    5    19    0   14    0    1    0    0     0    0   0   0 100
16:16:55	 33    0   0    4    11    0   13    0    1    0    0    36    0   0   0  99
16:16:55	 34    0   0  166   194  172   53    0    3    1    0    66    0   1   0  99
16:16:55	 35   21   0   92    28    4   39    0    1    1    0    23    0   0   0  99
16:16:55	 36    0   0    7    21    0   11    0    1    0    0     0    0   0   0 100
16:16:55	 37  129   0  201   168   39  212    0   10    7    0  1103    1   2   0  96
16:16:55	 38    0   0  360    12    5    4    0    1    0    0     2    0   0   0 100
16:16:55	 39    0   0    3    12    0   20    0    1    0    0     7    0   0   0 100
16:16:55	 40   24   0   90     2    0    1    0    0    1    0    22    0   0   0 100
16:16:55	 41    0   0   10    13    0   21    0    0    0    0     0    0   0   0 100
16:16:55	 42    0   0    6    17    0   38    0    0    0    4    20    0   0   0 100
16:16:55	 43    9   0   54    35   11   34    0    3    2    0    37    0   0   0  99
16:16:55	 44    0   0    1     5    0    6    0    0    0    0     2    0   0   0 100
16:16:55	 45    1   0  111    34    6   59    0    3    0    4   114    1   0   0  99
16:16:55	 46  100   0 1617   148   14  235    1    6    4    7   286    3   2   0  95
16:16:55	 47   17   0  103    26    0   30    0    1    2    0   166    0   0   0 100
16:16:55	 48    0   0    0     3    0    1    0    0    0    0     1    0   0   0 100
16:16:55	 49    0   0    0     4    0    4    0    1    0    0     1    0   0   0 100
16:16:55	 50    0   0   21    24    0   44    0    0    0    0     0    0   0   0 100
16:16:55	 51    0   0    0     3    0    1    0    0    2    0    43    0   0   0 100
16:16:55	 52    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 53    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 54    0   0    0     2    0    0    0    0    0    0     0    0   0   0 100
16:16:55	 55    1   0  117    82   12  119    5    2    2    8  7787   69   1   0  30
16:16:55	 56   50   0  613   104   12   97    0    9    3    0   219    1   1   0  99
16:16:55	 57    0   0    5    20    2   16    1    1    5    0   819    0   5   0  94
16:16:55	 58    0   0    1     8    6    0    0    0    0    0     0    0   0   0 100
16:16:55	 59    0   0    2    14    5   15    0    1    0    0     5    0   0   0 100
16:16:55	 60   12   0   91    10    0   10    0    1    1    0     9    0   0   0 100
16:16:55	 61   25   0   89     5    0    6    0    1    0    0    17    0   0   0 100
16:16:55	 62    0   0    1     8    1    9    0    0    0    0     2    0   2   0  98
16:16:55	 63    0   0   10    34    0   28    0    2    0    0     2    0   0   0 100

16:16:58	CPU minf mjf xcal  intr ithr  csw icsw migr smtx  srw syscl  usr sys  wt idl
16:16:58	  0    0   0   34   248   18   59    0    0    0    0    37    0   2   0  98
16:16:58	  1   41   0  274    80    2   79    0    4    5    0   194    0   1   0  99
16:16:58	  2    0   0    2     3    0    4    0    0    0    0     0    0   0   0 100
16:16:58	  3    0   0    2     8    0   14    0    0    0    0     5    0   0   0 100
16:16:58	  4    0   0    1     5    0    9    0    1    0    0     3    0   0   0 100
16:16:58	  5    0   0    0    39   19   38    0    0    0    0    38    0   0   0 100
16:16:58	  6    0   0    4     9    0    9    0    0    0    0     1    0   0   0 100
16:16:58	  7    0   0    0     2    0    2    0    0    0    0    33    0   0   0 100
16:16:58	  8    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	  9    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 10    0   0 22407     9    0    0    7    0    2    0   664   20  80   0   0
16:16:58	 11    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 12    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 13    0   0    0     2    0    2    0    0    0    0     0    0   0   0 100
16:16:58	 14    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 15    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 16    0   0    2     8    0   15    0    1    0    0     5    0   0   0 100
16:16:58	 17    0   0    1     5    0    7    0    0    0    0     2    0   0   0 100
16:16:58	 18    0   0    1     6    0   11    0    0    0    0     4    0   0   0 100
16:16:58	 19    0   0   33   128   25  146    0    4    0    0    49    0   0   0 100
16:16:58	 20    0   0    8    29    0   40    0    1    0    0    11    0   0   0 100
16:16:58	 21    0   0    1     7    0   42    0    1    0    0   158    0   0   0 100
16:16:58	 22    0   0    1     7    1   10    0    0    0    0     4    0   0   0 100
16:16:58	 23    0   0    1     7    0   10    0    1    0    0     3    0   0   0 100
16:16:58	 24    0   0  127     5    0    0    4    0    4    0   117   73   1   0  25
16:16:58	 25    0   0    1     5    0    7    0    0    0    0     2    0   0   0 100
16:16:58	 26    0   0    0     1    0    0    0    0    0    0     0    0   0   0 100
16:16:58	 27    0   0    0     3    0    4    0    0    0    0     1    0   0   0 100
16:16:58	 28   36   0  189     6    0   10    0    1    3    0    33    0   0   0 100
16:16:58	 29    0   0    0     5    4    0    0    0    0    0     0    0   0   0 100
